ID_Ponto,Data,Temperatura_Media_C,Precipitacao_Diaria_mm,Umidade_Relativa_Pct,Radiacao_Solar_MJm2,Evapotranspiracao_mm,Qualidade_Ar_IQAr,Emissao_CO2_gm2,NDVI,EVI,Umidade_Solo_Pct,Crescimento_Acumulado_cm,Crescimento_Semanal_cm,Crescimento_Mensal_cm,Especie_Predominante,Tipo_Solo,Declividade_Pct,Altitude_m,Orientacao_Encosta,Data_Ultima_Poda,Dias_Desde_Poda,Intensidade_Ultima_Poda,Dia_Ano,Semana_Ano,Mes,Estacao,Chuva_Acum_7d_mm,Chuva_Acum_15d_mm,Chuva_Acum_30d_mm,Temp_Media_7d_C,Temp_Media_15d_C,Temp_Media_30d_C,Dias_Sem_Chuva
RODO_KM_25,2023-04-27,21.3,0.0,62.9,16.2,3.88,28,446.7,0.42,0.27,8.0,9.9,4.3,17.6,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-04-11,16,Moderada,117,17,4,Outono,1.7,1.8,69.0,21.5,20.7,20.9,1
RODO_KM_25,2023-04-28,18.9,0.0,57.9,16.5,3.28,40,453.0,0.43,0.29,8.0,10.2,3.9,16.0,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-04-11,17,Moderada,118,17,4,Outono,1.7,1.7,69.0,21.1,20.5,20.8,2
RODO_KM_25,2023-04-29,19.9,7.7,60.2,14.1,3.07,40,445.7,0.41,0.27,8.0,15.0,4.1,16.8,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-04-29,0,Moderada,119,17,4,Outono,9.4,9.4,76.7,21.2,20.6,20.8,0
RODO_KM_25,2023-04-30,20.4,0.0,62.3,14.4,2.74,34,441.8,0.47,0.31,8.2,0.6,4.2,17.2,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-04-29,1,Moderada,120,17,4,Outono,9.4,9.4,76.7,20.5,20.7,20.8,1
RODO_KM_25,2023-05-01,20.9,0.0,62.4,16.3,3.92,32,453.3,0.41,0.24,8.0,1.2,4.2,17.2,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-04-29,2,Moderada,121,18,5,Outono,9.4,9.4,76.7,20.4,20.7,20.9,2
RODO_KM_25,2023-05-02,19.1,2.5,67.9,14.6,3.02,28,439.4,0.45,0.3,8.0,1.8,4.0,16.4,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-04-29,3,Moderada,122,18,5,Outono,11.9,11.9,76.3,20.6,20.7,20.9,0
RODO_KM_25,2023-05-03,17.2,0.0,72.9,15.4,2.55,33,453.2,0.41,0.27,8.0,2.3,3.6,14.8,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-04-29,4,Moderada,123,18,5,Outono,10.2,11.9,45.3,19.7,20.5,20.6,1
RODO_KM_25,2023-05-04,23.3,0.0,64.1,17.3,4.1,35,433.7,0.43,0.28,8.0,3.0,4.6,18.9,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-04-29,5,Moderada,124,18,5,Outono,10.2,11.9,35.4,20.0,20.7,20.7,2
RODO_KM_25,2023-05-05,21.2,0.0,54.3,15.0,3.53,44,469.8,0.41,0.29,9.5,3.6,4.3,17.6,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-04-29,6,Moderada,125,18,5,Outono,10.2,11.9,35.4,20.3,20.8,20.7,3
RODO_KM_25,2023-05-06,19.1,0.0,68.7,16.4,3.37,33,439.3,0.37,0.25,8.0,4.1,3.8,15.6,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-04-29,7,Moderada,126,18,5,Outono,2.5,11.9,12.0,20.2,20.6,20.6,4
RODO_KM_25,2023-05-07,23.5,5.8,56.0,15.3,4.16,46,473.2,0.37,0.23,8.4,4.8,4.8,19.7,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-04-29,8,Moderada,127,18,5,Outono,8.3,17.7,17.8,20.6,20.9,20.7,0
RODO_KM_25,2023-05-08,20.6,0.0,60.1,16.4,3.5,32,429.6,0.38,0.24,8.4,5.4,4.3,17.6,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-04-29,9,Moderada,128,19,5,Outono,8.3,17.7,17.8,20.6,20.6,20.6,1
RODO_KM_25,2023-05-09,20.0,0.0,65.9,15.6,3.35,34,475.7,0.39,0.24,8.0,6.0,4.1,16.8,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-04-29,10,Moderada,129,19,5,Outono,5.8,17.7,17.8,20.7,20.5,20.5,2
RODO_KM_25,2023-05-10,21.9,1.2,64.7,15.9,3.64,36,429.7,0.4,0.28,10.3,6.7,4.7,19.3,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-04-29,11,Moderada,130,19,5,Outono,7.0,18.9,19.0,21.4,20.7,20.5,0
RODO_KM_25,2023-05-11,17.8,30.6,71.9,7.1,1.96,32,448.5,0.55,0.36,19.1,7.4,4.7,19.3,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-04-29,12,Moderada,131,19,5,Outono,37.6,47.8,49.6,20.6,20.3,20.4,0
RODO_KM_25,2023-05-12,19.6,0.0,67.8,14.4,2.9,38,447.7,0.52,0.33,18.4,8.1,4.9,20.1,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-04-29,13,Moderada,132,19,5,Outono,37.6,47.8,49.6,20.4,20.2,20.5,1
RODO_KM_25,2023-05-13,25.2,0.0,56.9,15.7,4.12,36,441.4,0.45,0.29,14.0,8.8,5.2,21.3,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-04-29,14,Moderada,133,19,5,Outono,37.6,47.8,49.5,21.2,20.6,20.6,2
RODO_KM_25,2023-05-14,16.0,0.0,73.4,16.6,2.47,33,464.0,0.45,0.29,15.9,9.4,4.0,16.4,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-04-29,15,Moderada,134,19,5,Outono,31.8,40.1,49.5,20.2,20.4,20.5,3
RODO_KM_25,2023-05-15,23.1,0.0,66.5,14.8,3.61,32,450.6,0.48,0.31,15.9,12.5,5.2,21.3,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-15,0,Severa,135,20,5,Outono,31.8,40.1,49.5,20.5,20.6,20.6,4
RODO_KM_25,2023-05-16,21.4,0.0,68.1,17.2,3.66,43,445.4,0.43,0.27,11.7,0.6,4.5,18.4,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-15,1,Severa,136,20,5,Outono,31.8,40.1,49.5,20.7,20.6,20.7,5
RODO_KM_25,2023-05-17,20.8,1.0,62.9,16.1,3.43,46,485.4,0.42,0.28,13.0,1.3,4.8,19.7,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-15,2,Severa,137,20,5,Outono,31.6,38.6,50.5,20.6,20.7,20.7,0
RODO_KM_25,2023-05-18,23.8,0.0,63.0,13.9,3.64,38,444.6,0.48,0.31,15.0,2.0,5.2,21.3,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-15,3,Severa,138,20,5,Outono,1.0,38.6,50.5,21.4,21.2,20.8,1
RODO_KM_25,2023-05-19,22.9,17.2,57.4,12.0,3.41,37,436.2,0.48,0.3,13.2,2.7,5.1,20.9,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-15,4,Severa,139,20,5,Outono,18.2,55.8,67.7,21.9,21.1,20.9,0
RODO_KM_25,2023-05-20,23.8,0.0,60.0,18.5,4.22,35,462.6,0.47,0.3,12.1,3.4,5.1,20.9,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-15,5,Severa,140,20,5,Outono,18.2,55.8,67.7,21.7,21.3,21.0,1
RODO_KM_25,2023-05-21,19.5,0.0,66.7,18.0,3.35,33,455.1,0.5,0.34,16.1,4.1,4.6,18.9,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-15,6,Severa,141,20,5,Outono,18.2,55.8,67.7,22.2,21.3,20.9,2
RODO_KM_25,2023-05-22,21.4,0.0,62.5,16.8,3.68,47,434.6,0.46,0.32,13.9,4.8,4.8,19.7,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-15,7,Severa,142,21,5,Outono,18.2,50.0,67.7,21.9,21.2,21.0,3
RODO_KM_25,2023-05-23,13.6,0.0,73.5,15.2,2.24,43,428.6,0.53,0.34,18.1,5.3,3.7,15.2,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-15,8,Severa,143,21,5,Outono,18.2,50.0,67.7,20.8,20.7,20.6,4
RODO_KM_25,2023-05-24,22.2,0.0,61.1,13.8,3.59,35,428.9,0.49,0.31,14.3,6.0,4.8,19.7,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-15,9,Severa,144,21,5,Outono,17.2,50.0,67.7,21.0,20.9,20.7,5
RODO_KM_25,2023-05-25,17.7,1.8,68.6,15.8,2.48,33,444.2,0.52,0.36,18.7,6.7,4.7,19.3,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-15,10,Severa,145,21,5,Outono,19.0,50.6,69.5,20.2,20.6,20.7,0
RODO_KM_25,2023-05-26,20.7,0.0,61.9,17.8,3.61,40,435.5,0.44,0.27,8.6,7.3,4.3,17.6,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-15,11,Severa,146,21,5,Outono,1.8,20.0,67.8,19.8,20.8,20.6,1
RODO_KM_25,2023-05-27,24.1,0.0,54.3,17.0,4.42,34,437.2,0.4,0.25,8.0,8.0,4.8,19.7,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-15,12,Severa,147,21,5,Outono,1.8,20.0,67.8,19.9,21.1,20.7,2
RODO_KM_25,2023-05-28,16.7,14.0,71.2,11.5,2.4,38,463.1,0.46,0.3,12.8,8.6,4.0,16.4,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-15,13,Severa,148,21,5,Outono,15.8,34.0,81.8,19.5,20.5,20.6,0
RODO_KM_25,2023-05-29,20.0,0.0,67.3,15.1,3.18,35,431.4,0.49,0.3,10.0,9.2,4.3,17.6,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-15,14,Severa,149,22,5,Outono,15.8,34.0,74.1,19.3,20.8,20.6,1
RODO_KM_25,2023-05-30,16.3,14.4,69.2,9.6,2.1,36,457.5,0.54,0.33,19.0,9.8,4.5,18.4,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-15,15,Severa,150,22,5,Outono,30.2,48.4,88.5,19.7,20.3,20.4,0
RODO_KM_25,2023-05-31,18.7,0.0,64.9,14.3,2.81,36,441.0,0.56,0.37,17.7,13.8,4.7,19.3,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,0,Leve,151,22,5,Outono,30.2,48.4,88.5,19.2,20.1,20.4,1
RODO_KM_25,2023-06-01,18.3,0.0,69.0,17.4,3.29,52,475.6,0.53,0.34,16.6,0.6,4.5,18.4,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,1,Leve,152,22,6,Inverno,28.4,47.4,86.0,19.3,20.0,20.3,2
RODO_KM_25,2023-06-02,15.5,0.0,73.0,17.3,2.57,63,476.5,0.51,0.34,17.7,1.2,4.1,16.8,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,2,Leve,153,22,6,Inverno,28.4,47.4,86.0,18.5,19.4,20.3,3
RODO_KM_25,2023-06-03,14.1,0.0,74.7,15.3,1.88,58,465.0,0.47,0.31,13.1,1.7,3.4,13.9,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,3,Leve,154,22,6,Inverno,28.4,30.2,86.0,17.1,18.8,20.0,4
RODO_KM_25,2023-06-04,16.3,0.0,66.1,17.0,2.88,54,465.3,0.47,0.32,10.9,2.2,3.5,14.3,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,4,Leve,155,22,6,Inverno,14.4,30.2,86.0,17.0,18.3,19.8,5
RODO_KM_25,2023-06-05,18.6,0.0,67.5,16.7,3.14,55,443.5,0.49,0.31,12.0,2.8,3.9,16.0,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,5,Leve,156,23,6,Inverno,14.4,30.2,86.0,16.8,18.3,19.8,6
RODO_KM_25,2023-06-06,19.9,0.0,61.2,18.5,3.83,71,476.2,0.44,0.28,8.0,3.3,3.8,15.6,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,6,Leve,157,23,6,Inverno,0.0,30.2,80.2,17.3,18.2,19.7,7
RODO_KM_25,2023-06-07,16.0,0.0,65.4,14.7,2.28,73,465.3,0.48,0.32,12.8,3.8,3.4,13.9,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,7,Leve,158,23,6,Inverno,0.0,30.2,80.2,17.0,18.3,19.5,8
RODO_KM_25,2023-06-08,16.4,0.0,62.6,15.9,2.98,61,473.1,0.49,0.34,10.4,4.3,3.2,13.1,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,8,Leve,159,23,6,Inverno,0.0,30.2,80.2,16.7,18.0,19.4,9
RODO_KM_25,2023-06-09,18.7,0.0,63.9,16.9,3.07,68,465.2,0.47,0.3,13.6,4.8,3.9,16.0,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,9,Leve,160,23,6,Inverno,0.0,28.4,79.0,17.1,18.0,19.3,10
RODO_KM_25,2023-06-10,19.1,0.0,58.9,16.8,3.3,71,500.9,0.47,0.31,12.1,5.3,3.7,15.2,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,10,Leve,161,23,6,Inverno,0.0,28.4,48.4,17.9,17.9,19.3,11
RODO_KM_25,2023-06-11,19.1,0.0,60.8,15.6,3.55,70,500.8,0.44,0.28,8.1,5.8,3.4,13.9,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,11,Leve,162,23,6,Inverno,0.0,28.4,48.4,18.3,17.6,19.3,12
RODO_KM_25,2023-06-12,17.4,0.0,65.6,14.1,2.71,75,464.2,0.43,0.28,8.0,6.2,3.0,12.3,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,12,Leve,163,24,6,Inverno,0.0,14.4,48.4,18.1,17.6,19.1,13
RODO_KM_25,2023-06-13,20.2,0.0,61.4,15.6,3.81,77,498.0,0.38,0.26,8.0,6.7,3.4,13.9,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,13,Leve,164,24,6,Inverno,0.0,14.4,48.4,18.1,17.6,19.2,14
RODO_KM_25,2023-06-14,14.8,3.2,66.2,14.3,2.28,55,461.4,0.4,0.26,8.0,7.2,3.3,13.5,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,14,Leve,165,24,6,Inverno,3.2,3.2,51.6,18.0,17.5,18.9,0
RODO_KM_25,2023-06-15,13.0,0.0,74.0,16.0,2.29,64,465.2,0.42,0.27,8.0,7.6,2.9,11.9,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,15,Leve,166,24,6,Inverno,3.2,3.2,51.6,17.5,17.2,18.7,1
RODO_KM_25,2023-06-16,14.0,8.3,71.1,12.4,2.39,51,472.0,0.44,0.26,8.3,8.0,3.1,12.7,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,16,Leve,167,24,6,Inverno,11.5,11.5,58.9,16.8,16.9,18.4,0
RODO_KM_25,2023-06-17,19.8,0.0,65.6,13.4,2.87,58,462.2,0.43,0.27,8.0,8.6,4.1,16.8,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,17,Leve,168,24,6,Inverno,11.5,11.5,58.9,16.9,17.2,18.3,1
RODO_KM_25,2023-06-18,14.6,0.0,67.1,17.6,2.53,63,473.4,0.43,0.28,8.1,9.0,3.1,12.7,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,18,Leve,169,24,6,Inverno,11.5,11.5,41.7,16.3,17.2,18.0,2
RODO_KM_25,2023-06-19,15.4,0.0,70.3,15.7,2.33,57,478.4,0.4,0.27,8.0,9.5,3.2,13.1,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,19,Leve,170,25,6,Inverno,11.5,11.5,41.7,16.0,17.1,17.7,3
RODO_KM_25,2023-06-20,16.0,0.0,69.1,13.6,2.33,52,465.1,0.43,0.28,8.0,10.2,3.2,13.1,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,20,Leve,171,25,6,Inverno,11.5,11.5,41.7,15.4,17.0,17.6,4
RODO_KM_25,2023-06-21,13.1,0.0,75.6,15.2,1.76,63,514.2,0.44,0.29,8.0,10.2,2.7,11.1,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,21,Leve,172,25,6,Inverno,8.3,11.5,41.7,15.1,16.5,17.3,5
RODO_KM_25,2023-06-22,15.3,0.0,69.4,15.8,2.62,59,461.3,0.41,0.26,8.6,10.2,3.1,12.7,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,22,Leve,173,25,6,Inverno,8.3,11.5,41.7,15.5,16.5,17.4,6
RODO_KM_25,2023-06-23,15.4,0.0,63.7,15.5,2.55,72,470.6,0.42,0.26,8.7,12.0,3.0,12.3,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,23,Leve,174,25,6,Inverno,0.0,11.5,41.7,15.7,16.4,17.2,7
RODO_KM_25,2023-06-24,15.9,0.0,67.8,12.2,2.4,69,467.3,0.37,0.25,8.0,12.4,3.0,12.3,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,24,Leve,175,25,6,Inverno,0.0,11.5,39.9,15.1,16.2,17.1,8
RODO_KM_25,2023-06-25,17.9,0.0,63.0,15.2,3.36,68,493.1,0.4,0.24,8.0,12.9,3.3,13.5,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,25,Leve,176,25,6,Inverno,0.0,11.5,39.9,15.6,16.1,17.0,9
RODO_KM_25,2023-06-26,14.2,0.0,67.1,14.4,2.44,72,490.7,0.41,0.26,8.5,13.3,2.7,11.1,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,26,Leve,177,26,6,Inverno,0.0,11.5,39.9,15.4,15.8,16.7,10
RODO_KM_25,2023-06-27,18.5,13.2,74.2,14.5,3.06,55,471.0,0.38,0.25,8.0,13.9,3.9,16.0,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-05-31,27,Leve,178,26,6,Inverno,13.2,24.7,39.1,15.8,15.9,16.7,0
RODO_KM_25,2023-06-28,17.6,0.0,68.1,16.7,2.69,51,467.3,0.38,0.26,8.2,14.4,3.7,15.2,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-06-28,0,Moderada,179,26,6,Inverno,13.2,24.7,39.1,16.4,15.7,16.7,1
RODO_KM_25,2023-06-29,19.4,0.0,63.7,15.9,3.06,53,470.4,0.4,0.25,10.9,0.6,4.2,17.2,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-06-28,1,Moderada,180,26,6,Inverno,13.2,21.5,24.7,17.0,16.0,16.8,2
RODO_KM_25,2023-06-30,16.7,0.0,69.3,16.1,2.76,51,440.0,0.35,0.22,8.0,1.1,3.4,13.9,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-06-28,2,Moderada,181,26,6,Inverno,13.2,21.5,24.7,17.2,16.3,16.7,3
RODO_KM_25,2023-07-01,20.6,0.0,62.8,15.0,3.47,70,475.5,0.42,0.26,8.0,1.7,4.1,16.8,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-06-28,3,Moderada,182,26,7,Inverno,13.2,13.2,24.7,17.8,16.7,16.8,4
RODO_KM_25,2023-07-02,14.9,0.0,74.0,14.2,2.35,53,483.2,0.45,0.29,12.5,2.2,3.4,13.9,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-06-28,4,Moderada,183,26,7,Inverno,13.2,13.2,24.7,17.4,16.4,16.8,5
RODO_KM_25,2023-07-03,14.1,0.0,72.5,14.9,2.13,68,488.3,0.41,0.26,12.1,2.7,3.1,12.7,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-06-28,5,Moderada,184,27,7,Inverno,13.2,13.2,24.7,17.4,16.3,16.8,6
RODO_KM_25,2023-07-04,19.1,4.6,65.6,15.8,3.06,58,488.6,0.37,0.25,8.5,3.3,4.1,16.8,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-06-28,6,Moderada,185,27,7,Inverno,4.6,17.8,29.3,17.5,16.6,16.9,0
RODO_KM_25,2023-07-05,18.7,0.0,64.3,17.8,3.45,53,475.5,0.42,0.29,8.0,3.9,3.9,16.0,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-06-28,7,Moderada,186,27,7,Inverno,4.6,17.8,29.3,17.6,16.8,16.9,1
RODO_KM_25,2023-07-06,16.4,0.0,64.9,13.8,2.89,60,478.4,0.39,0.26,8.0,4.4,3.4,13.9,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-06-28,8,Moderada,187,27,7,Inverno,4.6,17.8,29.3,17.2,17.0,16.7,2
RODO_KM_25,2023-07-07,14.8,0.0,65.0,13.9,2.41,54,470.3,0.42,0.28,8.3,4.9,3.1,12.7,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-06-28,9,Moderada,188,27,7,Inverno,4.6,17.8,29.3,16.9,16.9,16.7,3
RODO_KM_25,2023-07-08,13.9,0.0,71.5,16.1,2.28,66,477.8,0.39,0.25,9.1,5.3,2.9,11.9,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-06-28,10,Moderada,189,27,7,Inverno,4.6,17.8,29.3,16.0,16.8,16.6,4
RODO_KM_25,2023-07-09,16.3,0.0,66.7,18.6,3.31,69,483.5,0.41,0.26,8.0,5.8,3.2,13.1,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-06-28,11,Moderada,190,27,7,Inverno,4.6,17.8,29.3,16.2,16.9,16.5,5
RODO_KM_25,2023-07-10,18.0,0.0,67.0,16.6,3.03,65,463.5,0.4,0.27,8.0,6.3,3.5,14.3,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-06-28,12,Moderada,191,28,7,Inverno,4.6,17.8,29.3,16.7,16.9,16.5,6
RODO_KM_25,2023-07-11,15.8,3.8,69.1,14.9,2.6,51,460.4,0.49,0.32,13.2,6.8,3.9,16.0,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-06-28,13,Moderada,192,28,7,Inverno,3.8,21.6,33.1,16.3,17.0,16.4,0
RODO_KM_25,2023-07-12,19.1,0.0,68.2,17.5,3.29,55,479.4,0.4,0.27,8.0,7.4,4.0,16.4,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-06-28,14,Moderada,193,28,7,Inverno,3.8,8.4,33.1,16.3,17.0,16.5,1
RODO_KM_25,2023-07-13,15.3,0.0,73.9,15.1,2.2,58,450.3,0.42,0.27,11.4,7.9,3.5,14.3,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-06-28,15,Moderada,194,28,7,Inverno,3.8,8.4,33.1,16.2,16.9,16.3,2
RODO_KM_25,2023-07-14,16.8,0.0,66.5,16.8,2.87,65,482.4,0.41,0.26,8.7,8.4,3.5,14.3,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-06-28,16,Moderada,195,28,7,Inverno,3.8,8.4,29.9,16.5,16.7,16.4,3
RODO_KM_25,2023-07-15,17.4,8.0,71.9,13.6,2.5,51,446.5,0.44,0.29,9.3,9.0,3.9,16.0,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-06-28,17,Moderada,196,28,7,Inverno,11.8,16.4,37.9,17.0,16.7,16.5,0
RODO_KM_25,2023-07-16,15.2,19.2,72.0,14.5,2.2,55,479.1,0.43,0.3,13.8,9.6,3.9,16.0,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-06-28,18,Moderada,197,28,7,Inverno,31.0,35.6,48.8,16.8,16.4,16.5,0
RODO_KM_25,2023-07-17,16.2,0.0,70.7,17.8,3.11,57,459.7,0.43,0.27,10.6,12.5,3.6,14.8,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-06-28,19,Moderada,198,29,7,Inverno,31.0,35.6,48.8,16.5,16.5,16.4,1
RODO_KM_25,2023-07-18,12.8,0.0,72.8,17.4,2.42,52,463.4,0.49,0.32,16.7,13.0,3.5,14.3,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-06-28,20,Moderada,199,29,7,Inverno,27.2,35.6,48.8,16.1,16.4,16.4,2
RODO_KM_25,2023-07-19,16.5,8.5,71.3,15.4,2.53,53,455.1,0.5,0.32,18.0,13.6,4.4,18.0,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-06-28,21,Moderada,200,29,7,Inverno,35.7,39.5,57.3,15.7,16.2,16.4,0
RODO_KM_25,2023-07-20,16.3,0.0,71.3,15.4,2.33,48,460.6,0.48,0.32,15.6,14.2,4.1,16.8,Melinis minutiflora,Cambissolo Húmico,20.429519470062683,768.3101505619959,Sudeste,2023-06-28,22,Moderada,201,29,7,Inverno,35.7,39.5,57.3,15.9,16.1,16.4,1
